"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","CTR","CVD","QC","ms_level"
"FT2135",304.162208924048,304.161392571199,304.162656881604,193.235160774346,193.106689517458,193.576070817011,10,3,3,4,1
"FT2136",304.172893749552,304.167412336526,304.174390858871,33.6533567089523,33.1802936411367,34.4633979139619,8,3,2,3,1
"FT2137",304.191915468477,304.190999574016,304.200190316875,31.0442716433281,26.7712999482596,32.6229962256831,5,3,1,1,1
"FT2138",304.210748633473,304.210166593485,304.212642150109,33.9179419657449,33.5610064856041,34.4633979139619,10,3,3,4,1
"FT2139",304.22693009305,304.226111228339,304.22711933478,28.73785362751,28.711081267161,30.3996390229111,7,3,3,1,1
"FT2140",304.26454683231,304.263637501314,304.268052976765,27.8716932628226,26.2054553017715,29.3345542519248,11,3,3,4,1
"FT2141",304.300192628824,304.299546120175,304.30074695281,26.208823632335,25.9313467297615,27.6237382153996,10,3,3,4,1
"FT2142",304.300194947666,304.294055966597,304.301090607801,36.3212111607772,32.89506757286,38.2041925235257,7,1,3,3,1
"FT2143",304.895108066015,304.894866548658,304.895653298298,164.248125495608,162.911657586047,164.674701968079,7,2,1,4,1
"FT2144",304.920404638821,304.919171061204,304.921601436784,201.743175545192,200.962094683099,202.310524667135,10,3,3,4,1
"FT2145",304.956306468886,304.955754541225,304.956960469839,168.806358792391,168.498863648612,169.058841045518,9,3,2,4,1
"FT2146",304.959821029562,304.955067960743,304.960858868208,205.642041808708,205.43859663769,209.553542070408,6,1,1,4,1
"FT2147",304.973226266541,304.973058279622,304.974064777626,13.1208810166202,12.5184889189097,19.4157728751882,5,1,3,1,1
"FT2148",305.042529050927,305.041276417262,305.044278942362,163.801441524898,163.414801404057,164.256491830209,6,2,1,3,1
"FT2149",305.070508001582,305.070020576938,305.071199579822,170.176632663867,169.617085267703,170.349005314795,8,1,3,4,1
"FT2150",305.106916004859,305.106366041562,305.107630924229,190.565901669109,190.26462104514,191.14940572299,10,3,3,4,1
"FT2151",305.146369396894,305.145764443966,305.147516997431,186.947409981731,186.526964207706,187.250091985477,10,3,3,4,1
"FT2152",305.157316382872,305.157026848151,305.158331694654,34.0636857331896,33.5610064856041,34.5806152468161,10,3,3,4,1
"FT2153",305.157361422639,305.157119790898,305.158409386262,42.1022659566389,41.810121543102,42.2164054536831,8,1,3,4,1
"FT2154",305.17299537359,305.172198700861,305.173883495687,27.3379240803018,27.3240126989117,27.6074518281177,6,3,2,1,1
"FT2155",305.187224271392,305.186303633556,305.187821433528,32.9357177618458,32.0593750065932,34.3018817658085,6,2,3,1,1
"FT2156",305.219756090741,305.218866377919,305.2235337915,33.6492983696441,31.8434060787543,34.3018817658085,10,3,3,4,1
"FT2157",305.222674792603,305.220216481828,305.223207455278,28.1556846158206,27.8860897271733,28.9613464808681,8,3,3,2,1
"FT2158",305.26022121349,305.259356330826,305.262885670114,28.7244674473355,28.4381910827415,29.515471225343,10,3,3,4,1
"FT2159",305.303517785261,305.302555679722,305.304684221015,26.2132053030577,25.9313467297615,27.6237382153996,10,3,3,4,1
"FT2160",305.303350649057,305.303338449563,305.303868738195,33.3946610057098,33.3237426696735,33.4656869228344,3,0,0,3,1
"FT2161",305.874354000417,305.874340799212,305.875140104419,206.236345457096,205.998221255441,206.314188861905,3,0,0,3,1
"FT2162",305.961049913749,305.960698038973,305.961690808205,167.68219798002,167.319475339592,167.939345509755,8,3,3,2,1
"FT2163",306.161905374394,306.160174827276,306.164481403161,34.0636857331896,33.4521973981557,34.5806152468161,10,3,3,4,1
"FT2164",306.188836648761,306.187445000667,306.190719814007,34.29497038439,33.5610064856041,35.3180972746059,6,1,2,3,1
"FT2165",306.213968209017,306.213454532316,306.214608239587,186.420805380134,186.195697879353,186.670691005361,10,3,3,4,1
"FT2166",306.215607509803,306.213009010389,306.216803652969,34.0884439576351,33.7307618259447,34.7482953647121,10,3,3,4,1
"FT2167",306.243091980465,306.242805590255,306.244957671706,32.1093555020393,27.5920052204763,32.4689520512977,11,3,3,4,1
"FT2168",306.279762851266,306.279130646443,306.28057042635,27.7397824903803,27.3240126989117,28.9613464808681,10,3,3,4,1
"FT2169",306.306621706721,306.305340255135,306.307810389009,26.2042036777498,25.9226393620688,27.8761163944904,10,3,3,4,1
"FT2170",306.902195553726,306.901422943608,306.902901221165,135.555817615058,134.440313542367,136.378201909525,10,3,3,4,1
"FT2171",306.917370081355,306.916819802616,306.918069889303,201.535537102363,200.962094683099,202.153693994615,8,3,1,4,1
"FT2172",306.939457292285,306.938670461008,306.939631467931,181.636943597852,181.417424089024,181.957040747446,5,1,0,4,1
"FT2173",306.957389688677,306.956572221979,306.958406343803,205.43859663769,205.397732094371,205.483800627533,3,0,0,3,1
"FT2174",307.020055800154,307.019113910074,307.020567704799,153.305569854772,152.562381985218,153.7738726975,9,3,2,4,1
"FT2175",307.04413877075,307.043930659014,307.045083882562,142.241700308029,141.078344458994,142.256201122365,5,1,0,4,1
"FT2176",307.125272647585,307.124567367062,307.125882438983,163.654524500145,163.414801404057,164.152201725624,8,3,2,3,1
"FT2177",307.164679250391,307.162334959768,307.166149426076,33.8190021107898,33.4521973981557,34.5593905672688,8,3,3,2,1
"FT2178",307.197525037988,307.196952688395,307.19912406529,33.7416485929923,33.1736325449947,34.1784962711565,10,3,3,4,1
"FT2179",307.231832006752,307.227502186568,307.232462142174,28.9756325260188,25.6486059441845,29.0495996324908,4,0,0,3,1
"FT2180",307.243329702106,307.235783186406,307.245179110439,32.3471501473469,32.1093555020393,34.2259934654594,11,2,3,4,1
"FT2181",307.239522949906,307.238807538318,307.242769923467,27.3353411549851,27.3240126989117,27.5920052204763,5,2,3,0,1
"FT2182",307.278527432769,307.274450917549,307.282336005266,29.0305628317974,27.3288159518428,30.4318096039605,10,3,3,4,1
"FT2183",307.309860280951,307.309377293479,307.310150936637,27.3192094459805,26.478603689672,27.6237382153996,5,1,0,4,1
"FT2184",307.837763957359,307.837232908997,307.838592996,78.6271240826392,74.4589193080978,81.5747629254947,10,3,3,4,1
"FT2185",307.872922779486,307.872351664026,307.873237453698,206.079160283103,205.956810304547,206.314188861905,4,0,0,4,1
"FT2186",308.052010737306,308.05096065864,308.053242436797,37.0124163520745,36.7873486385554,37.089225195651,4,0,0,4,1
"FT2187",308.127486581398,308.126687871516,308.129123230374,146.163276893083,145.604879300136,146.593244771978,9,3,2,4,1
"FT2188",308.135181288596,308.13455921113,308.135777849225,170.459741718576,169.925569706329,175.461969769793,12,3,3,4,1
"FT2189",308.130327190185,308.129262865091,308.141508363191,199.2701942788,196.462057933022,199.803370048649,5,2,3,0,1
"FT2190",308.193761437642,308.189896842241,308.19822516051,33.2781466922086,27.8901904798065,34.4633979139619,5,3,0,2,1
"FT2191",308.224603603415,308.222301557,308.225597113574,29.4430761192629,27.3240126989117,33.9488751952226,12,2,3,3,1
"FT2192",308.257107314981,308.253243586374,308.258441084377,32.0957142011275,27.6025560730272,32.3315292140496,10,3,2,3,1
"FT2193",308.283003612259,308.279185649959,308.286022893424,27.8969468279399,27.6025560730272,28.4072794781574,9,3,2,4,1
"FT2194",308.738995539272,308.738104093691,308.739465872123,147.837556728745,146.72128149848,147.973323742685,7,2,1,4,1
"FT2195",308.913970981991,308.91203575026,308.914688951135,205.977515779994,201.329387464548,206.037394238603,4,0,0,3,1
"FT2196",308.955113143758,308.954048325222,308.956239589424,167.228720549549,167.042722205943,167.568857665765,8,3,3,2,1
"FT2197",309.005284119793,309.004643673007,309.005891117698,167.222567430547,166.766006404533,167.489232064892,10,3,3,4,1
"FT2198",309.02228003613,309.018325775555,309.024725418836,153.36244831642,152.860866792345,153.7738726975,8,3,2,3,1
"FT2199",309.112329353466,309.110803726159,309.113398689827,145.108502085717,144.488413905936,145.325552618184,8,1,3,4,1
"FT2200",309.130010486355,309.129530390146,309.130553356302,195.918936481867,195.63646737717,196.182441674056,10,3,3,4,1
"FT2201",309.12984961052,309.129387733137,309.130531409062,187.880499584983,187.500057842574,188.319547638892,10,3,3,4,1
"FT2202",309.132966818536,309.131984396585,309.13522860665,27.0454728440879,27.0326443584903,27.0541826224481,5,3,2,0,1
"FT2203",309.165976177313,309.165344505173,309.166384899152,200.652038413929,199.282133210088,209.061092762533,16,3,3,4,1
"FT2204",309.178535807017,309.177758140477,309.178665453912,155.082037011642,154.414921926126,155.094729490305,6,1,1,4,1
"FT2205",309.18323301415,309.17864790015,309.185342105377,33.7941409676677,32.690373107343,34.7482953647121,9,2,3,4,1
"FT2206",309.224968939001,309.22162421884,309.2270785738,30.2566180210989,27.6025560730272,34.6365086194481,12,3,3,4,1
"FT2207",309.253939298097,309.252813252516,309.25502942152,29.2765481135731,28.1647270510478,32.6294896632168,14,3,3,4,1
"FT2208",309.289943617062,309.288875733004,309.291621798661,31.9364847667406,31.547755346633,32.3507570636846,10,3,3,4,1
"FT2209",309.438602107167,309.436037348766,309.441166147123,209.031657745738,208.926089517056,209.075810270931,3,0,0,3,1
"FT2210",309.83613155985,309.835402911139,309.836435610338,80.6593203874393,74.4589193080978,81.5747629254947,7,3,0,4,1
"FT2211",309.870199841441,309.869188656492,309.870613449467,84.4950367156499,84.3176735832589,87.5393961511164,3,0,0,3,1
"FT2212",309.93995863799,309.93905825536,309.940577246364,160.398324951936,159.840273771199,160.958125095185,9,3,2,4,1
"FT2213",309.974936294475,309.973365466466,309.975947565585,203.406291238051,202.881517678402,204.643436953183,10,3,3,4,1
"FT2214",310.015053411947,310.013196252038,310.015748087656,167.66131734914,167.43435554675,167.978974344928,8,3,2,3,1
"FT2215",310.057013978493,310.056570817544,310.057466300675,188.018869091004,185.56484755288,188.345228058443,4,1,0,3,1
"FT2216",310.081031372378,310.079744644557,310.084686742404,170.176137583362,169.81304420318,170.456104058647,7,3,1,3,1
"FT2217",310.128503419297,310.121827748343,310.128964363324,168.499660924827,168.264706172654,169.337493444964,10,3,3,4,1
"FT2218",310.132960507176,310.132707662393,310.133771226671,195.91370918722,195.633852309212,196.201909764662,10,3,3,4,1
"FT2219",310.163637981333,310.162145314376,310.164596334068,31.5378224027724,31.229761010069,31.7877309220269,10,3,3,4,1
"FT2220",310.169193299195,310.168515409662,310.169707136182,200.634576304054,199.246316416225,205.69098676607,11,2,3,3,1
"FT2221",310.199885662184,310.19929474718,310.201637723932,32.1257285913912,31.7808126225435,33.6717676283726,9,3,3,3,1
"FT2222",310.210495896229,310.209665075287,310.210891113717,62.027842941487,61.0102751125122,62.1824350851537,5,0,1,4,1
"FT2223",310.257055533647,310.255592522061,310.257381316138,28.5983788207811,28.1517202506432,29.6195045013778,8,3,3,2,1
"FT2224",310.310900102806,310.309346000128,310.312209060183,27.8906334366606,27.8531960458388,28.1647270510478,10,3,3,4,1
"FT2225",310.909218812457,310.907922994265,310.90957621421,207.266584751369,207.074946480815,211.547384061506,5,0,0,4,1
"FT2226",310.973711878419,310.973217322126,310.974743948308,37.8567416625655,37.4442599171101,38.1880168717467,4,1,3,0,1
"FT2227",310.976184258736,310.97525561285,310.977990129922,203.447267612541,202.565364995393,204.09012102076,8,3,2,3,1
"FT2228",311.132212815317,311.131168331603,311.133886213383,168.499395166089,168.150132532778,168.806358792391,9,3,2,4,1
"FT2229",311.134554600874,311.134110627038,311.140876099066,195.924735342423,195.63646737717,199.2701942788,10,3,3,4,1
"FT2230",311.160549894205,311.159998245853,311.161171289988,31.7905116920401,31.5084062002193,32.0091512224757,10,3,3,4,1
"FT2231",311.16070735297,311.160043237302,311.161093026149,39.8854588620318,38.1066835186221,41.4782458474186,10,3,3,4,1
"FT2232",311.170901319069,311.1705529478,311.171298517303,171.309717758376,171.015362559423,171.664724286136,3,0,3,0,1
"FT2233",311.183250914315,311.182561468009,311.183681452211,154.775204357592,154.513375758179,155.262269980745,9,3,2,4,1
"FT2234",311.199555319461,311.196337574877,311.205674713765,33.5029654261118,28.7219970382702,34.3018817658085,10,3,2,4,1
"FT2235",311.219347785368,311.218971965527,311.219766938393,143.930313132307,143.915733505941,144.346514037785,4,0,0,4,1
"FT2236",311.23112366152,311.22112617677,311.2323426554,29.82984248885,29.2792718475807,34.6365086194481,9,3,3,2,1
"FT2237",311.255680937977,311.254879906008,311.256922322126,27.3240126989117,23.95647937091,27.3370631051963,11,3,3,4,1
"FT2238",311.295289016271,311.294304882262,311.297385657015,26.4884033147258,26.1909900231237,29.0495996324908,11,3,3,3,1
"FT2239",311.304048272046,311.303503939029,311.306814129521,32.563349422065,32.4689520512977,32.6100093506159,3,0,0,3,1
"FT2240",311.937095493573,311.936204798239,311.937911349392,160.273405330326,159.801656882283,160.958125095185,9,3,2,4,1
"FT2241",311.946393930979,311.94602070628,311.947420065156,211.705634338303,211.018779398416,211.842326286504,5,2,3,0,1
"FT2242",311.94691660494,311.946660073244,311.94728242888,207.31053173267,207.117410397851,207.42143629563,4,0,0,4,1
"FT2243",311.973757510341,311.972810210613,311.975223632344,202.634218737897,201.482600725242,203.687520088793,6,1,2,3,1
"FT2244",312.016366523635,312.015502073734,312.017222109088,167.152420629521,166.766006404533,167.489232064892,9,3,2,4,1
"FT2245",312.02689704669,312.026755510616,312.027673267703,200.643939561656,200.498779800382,200.962094683099,3,0,0,3,1
"FT2246",312.041906671607,312.038325916107,312.045243972467,167.241393777815,163.574182034306,167.577210257533,8,1,3,3,1
"FT2247",312.040768514433,312.040368721168,312.041090577109,153.767115898533,153.305569854772,153.87402682897,5,3,2,0,1
"FT2248",312.068462184707,312.067741932523,312.068677049724,197.099966918123,197.010155591331,197.308873008904,4,1,0,3,1
"FT2249",312.111857429202,312.111352896476,312.112376799983,174.652607812618,170.735704618567,175.489807070385,17,3,3,4,1
"FT2250",312.163900282898,312.16347410196,312.164404801281,31.7905116920401,31.5084062002193,32.0091512224757,10,3,3,4,1
"FT2251",312.163948968162,312.163645043263,312.164713672045,40.4601025870558,37.8816213890498,41.6550469257122,9,2,3,4,1
"FT2252",312.1962224131,312.195096204826,312.202355289644,29.8421788292906,27.3255536753922,30.9391531508779,5,1,1,3,1
"FT2253",312.214615691834,312.211783423849,312.217719854998,32.6294896632168,32.3315292140496,33.7941409676677,7,2,1,4,1
"FT2254",312.234652649452,312.233634734375,312.23600429917,29.7130597377554,28.9952757918124,30.0695865216156,8,3,2,3,1
"FT2255",312.259351824294,312.256307936333,312.266977772756,27.3353411549851,27.0432363347672,33.5373311798959,9,3,3,2,1
"FT2256",312.326342545889,312.323771616028,312.327287385783,26.4861538804266,26.1936391867608,26.771550052928,8,2,2,4,1
"FT2257",312.77518852428,312.773879024221,312.775677223888,147.558848980983,146.44218236382,148.046260395345,9,2,3,4,1
"FT2258",312.782476076579,312.782159570636,312.783030422449,157.885886091122,157.327559787964,158.164555588221,10,3,3,4,1
"FT2259",312.907069188172,312.906285416852,312.907976806761,206.989974953086,206.837620448972,207.144614287838,3,0,0,3,1
"FT2260",312.943871115891,312.943403547947,312.944618463341,207.759023403141,207.676976041954,208.472600731968,4,0,0,4,1
"FT2261",312.94390725212,312.943560502001,312.944772654966,212.338760799798,211.578093233028,212.943283896424,5,3,2,0,1
"FT2262",312.972190233924,312.971182295874,312.973274350436,201.464895026552,201.182791133877,202.031974104459,9,3,2,4,1
"FT2263",312.989126730526,312.988352852938,312.989790166577,175.578700853967,175.185186179705,175.774514759931,10,3,3,4,1
"FT2264",313.035648203075,313.035308850118,313.036194653882,197.848712448325,196.624450891202,198.003340149889,5,1,0,4,1
"FT2265",313.036489259118,313.035268101284,313.037138172588,167.380518875776,167.042722205943,167.568857665765,9,2,3,4,1
"FT2266",313.125824745554,313.125531823266,313.128198694775,27.3192094459805,27.2990909153618,27.3387850554074,3,0,0,3,1
"FT2267",313.143173348454,313.142822143037,313.143736923891,146.713516781657,145.883983258345,146.936034505178,10,3,3,4,1
"FT2268",313.166439926996,313.16194019583,313.167470274224,31.7745727027885,27.312322295377,32.0091512224757,13,3,3,4,1
"FT2269",313.199379714066,313.198595145852,313.200138692314,27.8860897271733,27.5920052204763,27.9028172623651,7,3,3,1,1
"FT2270",313.234927060824,313.23381815955,313.235972306538,27.8881401034899,27.8531960458388,27.9086876967903,10,3,3,4,1
"FT2271",313.246623118098,313.245828478939,313.248958144236,31.50225165151,31.228318232988,31.7320557652994,9,3,3,3,1
"FT2272",313.273832789859,313.267561897691,313.274736678129,28.9899185711696,28.4314013618418,29.0495996324908,5,0,1,4,1
